"","entrezgene","ensembl_gene_id","mgi_id"
"4110",74133,"ENSMUSG00000020495","MGI:1921383"
"4111",50930,"ENSMUSG00000005824","MGI:1355317"
"4112",16525,"ENSMUSG00000033998","MGI:109322"
"4113",228677,"ENSMUSG00000039092","MGI:2444678"
"4114",320587,"ENSMUSG00000073680","MGI:2444329"
"4115",258577,"ENSMUSG00000042863","MGI:3030860"
"4116",15510,"ENSMUSG00000025980","MGI:96242"
"4117",237504,"ENSMUSG00000044921","MGI:2384307"
"4118",17979,"ENSMUSG00000027678","MGI:1276535"
"4119",12970,"ENSMUSG00000033501","MGI:1298216"
"4120",67216,"ENSMUSG00000020646","MGI:1914466"
"4121",69168,"ENSMUSG00000015943","MGI:1916418"
"4122",20728,"ENSMUSG00000004359","MGI:1341168"
"4123",71946,"ENSMUSG00000037419","MGI:1919196"
"4124",210027,"ENSMUSG00000057060","MGI:2444426"
"4125",50875,"ENSMUSG00000058587","MGI:1355315"
"4126",21935,"ENSMUSG00000022496","MGI:1343050"
"4127",11444,"ENSMUSG00000027950","MGI:87891"
"4128",257936,"ENSMUSG00000057207","MGI:3031368"
"4129",330406,"ENSMUSG00000041372","MGI:3041155"
"4130",13047,"ENSMUSG00000029705","MGI:88568"
"4131",236794,"ENSMUSG00000060681","MGI:2443511"
"4132",259302,"ENSMUSG00000030257","MGI:2152938"
"4133",70573,"ENSMUSG00000004462","MGI:1917823"
"4134",71860,"ENSMUSG00000020904","MGI:1919110"
"4135",29876,"ENSMUSG00000037242","MGI:1352754"
"4136",216285,"ENSMUSG00000036602","MGI:104621"
"4137",67892,"ENSMUSG00000051671","MGI:1915142"
"4138",12266,"ENSMUSG00000024164","MGI:88227"
"4139",12648,"ENSMUSG00000023852","MGI:88393"
"4140",56844,"ENSMUSG00000045752","MGI:1861712"
"4141",50779,"ENSMUSG00000021219","MGI:1354730"
"4142",70533,"ENSMUSG00000028568","MGI:1915312"
"4143",70093,"ENSMUSG00000042572","MGI:1917343"
"4144",11801,"ENSMUSG00000015854","MGI:1334419"
"4145",270906,"ENSMUSG00000020493","MGI:2444496"
"4146",232879,"ENSMUSG00000049600","MGI:2685003"
"4147",74478,"ENSMUSG00000071669","MGI:1921728"
"4148",66448,"ENSMUSG00000029066","MGI:2137221"
"4149",72507,"ENSMUSG00000037784","MGI:1919757"
"4150",16504,"ENSMUSG00000062785","MGI:96669"
"4151",244694,"ENSMUSG00000053914","MGI:3606484"
"4152",108645,"ENSMUSG00000042032","MGI:1913667"
"4153",239038,"ENSMUSG00000043418","MGI:2444885"
"4154",212307,"ENSMUSG00000024277","MGI:106271"
"4155",73327,"ENSMUSG00000030008","MGI:1920577"
"4156",67838,"ENSMUSG00000004460","MGI:1915088"
"4157",229499,"ENSMUSG00000059994","MGI:2442862"
"4158",233315,"ENSMUSG00000030522","MGI:2142292"
"4159",258154,"ENSMUSG00000059873","MGI:3030863"
"4160",71336,"ENSMUSG00000029136","MGI:1918586"
"4161",70127,"ENSMUSG00000021221","MGI:1917377"
"4162",66083,"ENSMUSG00000031671","MGI:1913333"
"4163",99543,"ENSMUSG00000027848","MGI:1914877"
"4164",21849,"ENSMUSG00000005566","MGI:109274"
"4165",170677,"ENSMUSG00000021803","MGI:2157782"
"4166",18637,"ENSMUSG00000006412","MGI:1276111"
"4167",258581,"ENSMUSG00000044923","MGI:3030864"
"4168",21353,"ENSMUSG00000064289","MGI:107676"
"4169",228858,"ENSMUSG00000017943","MGI:2385163"
"4170",257916,"ENSMUSG00000043267","MGI:3030865"
"4171",16007,"ENSMUSG00000028195","MGI:88613"
"4172",66070,"ENSMUSG00000004096","MGI:1913320"
"4173",16535,"ENSMUSG00000009545","MGI:108083"
"4174",432825,"ENSMUSG00000095024","MGI:3646663"
"4175",50876,"ENSMUSG00000032186","MGI:1355335"
"4176",270049,"ENSMUSG00000096914","MGI:1913581"
"4177",621893,"ENSMUSG00000063689","MGI:2448314"
"4178",56471,"ENSMUSG00000022044","MGI:1931224"
"4179",18772,"ENSMUSG00000026413","MGI:1328359"
"4180",66140,"ENSMUSG00000020492","MGI:1913390"
"4181",330189,"ENSMUSG00000054434","MGI:3603158"
"4182",70292,"ENSMUSG00000029094","MGI:1917542"
"4183",72181,"ENSMUSG00000028706","MGI:1919431"
"4184",319176,"ENSMUSG00000068855","MGI:2448316"
"4185",77480,"ENSMUSG00000036333","MGI:1924730"
"4186",11625,"ENSMUSG00000022868","MGI:107189"
"4187",235184,"ENSMUSG00000042138","MGI:2384579"
"4188",69219,"ENSMUSG00000028194","MGI:1916469"
"4189",319190,"ENSMUSG00000068854","MGI:2448415"
"4190",76722,"ENSMUSG00000021622","MGI:1923972"
"4191",55943,"ENSMUSG00000020903","MGI:1890156"
"4192",68874,"ENSMUSG00000045259","MGI:1916124"
"4193",100090,"ENSMUSG00000028952","MGI:2140248"
"4194",258572,"ENSMUSG00000042796","MGI:3030866"
"4195",15077,"ENSMUSG00000081058","MGI:2448357"
"4196",260423,"ENSMUSG00000081058","MGI:2448357"
"4197",319148,"ENSMUSG00000081058","MGI:2448357"
"4198",319150,"ENSMUSG00000081058","MGI:2448357"
"4199",319151,"ENSMUSG00000081058","MGI:2448357"
"4200",319154,"ENSMUSG00000081058","MGI:2448357"
"4201",258571,"ENSMUSG00000045392","MGI:3030867"
"4202",243771,"ENSMUSG00000038507","MGI:2143990"
"4203",69524,"ENSMUSG00000001946","MGI:1916774"
"4204",258216,"ENSMUSG00000060422","MGI:3030868"
"4205",12323,"ENSMUSG00000057897","MGI:88257"
"4206",30934,"ENSMUSG00000026848","MGI:1353605"
"4207",103236,"ENSMUSG00000003345","MGI:1920014"
"4208",258245,"ENSMUSG00000061704","MGI:3030870"
"4209",107271,"ENSMUSG00000028811","MGI:2147627"
"4210",18508,"ENSMUSG00000027168","MGI:97490"
"4211",381628,"ENSMUSG00000067642","MGI:2685887"
"4212",59083,"ENSMUSG00000022871","MGI:1890221"
"4213",71960,"ENSMUSG00000030739","MGI:1919210"
"4214",67952,"ENSMUSG00000093904","MGI:1915202"
"4215",403183,"ENSMUSG00000046828","MGI:2685837"
"4216",71254,"ENSMUSG00000039164","MGI:1918504"
"4217",20104,"ENSMUSG00000028495","MGI:98159"
"4218",75723,"ENSMUSG00000013076","MGI:1922973"
"4219",78774,"ENSMUSG00000037143","MGI:1926024"
"4220",66557,"ENSMUSG00000027481","MGI:1913807"
"4221",71740,"ENSMUSG00000006411","MGI:1918990"
"4222",223978,"ENSMUSG00000065979","MGI:2443300"
"4223",67505,"ENSMUSG00000060738","MGI:1914755"
"4224",68729,"ENSMUSG00000018548","MGI:2153072"
"4225",228598,"ENSMUSG00000053552","MGI:2385972"
"4226",12015,"ENSMUSG00000024959","MGI:1096330"
"4227",73828,"ENSMUSG00000021222","MGI:1921078"
"4228",15902,"ENSMUSG00000020644","MGI:96397"
"4229",12057,"ENSMUSG00000058831","MGI:99438"
"4230",59033,"ENSMUSG00000023032","MGI:1928745"
"4231",94175,"ENSMUSG00000022877","MGI:2146636"
"4232",12468,"ENSMUSG00000030007","MGI:107184"
"4233",108089,"ENSMUSG00000020642","MGI:1344401"
"4234",67003,"ENSMUSG00000030884","MGI:1914253"
"4235",74134,"ENSMUSG00000040703","MGI:1921384"
"4236",22658,"ENSMUSG00000018537","MGI:99161"
"4237",70082,"ENSMUSG00000032184","MGI:1917332"
"4238",12830,"ENSMUSG00000031274","MGI:88456"
"4239",18074,"ENSMUSG00000021806","MGI:1298229"
"4240",18208,"ENSMUSG00000020902","MGI:105088"
"4241",70676,"ENSMUSG00000056870","MGI:1920407"
"4242",73998,"ENSMUSG00000029804","MGI:1921248"
"4243",381812,"ENSMUSG00000061414","MGI:2685919"
"4244",329693,"ENSMUSG00000048031","MGI:3053558"
"4245",67905,"ENSMUSG00000020253","MGI:1915155"
"4246",15528,"ENSMUSG00000073676","MGI:104680"
"4247",14148,"ENSMUSG00000032051","MGI:103224"
"4248",19889,"ENSMUSG00000060090","MGI:1277953"
"4249",12891,"ENSMUSG00000022212","MGI:1334445"
"4250",259151,"ENSMUSG00000075205","MGI:3030871"
"4251",15257,"ENSMUSG00000008730","MGI:1314873"
"4252",104382,"ENSMUSG00000034384","MGI:1859314"
"4253",257950,"ENSMUSG00000075204","MGI:3030873"
"4260",19213,"ENSMUSG00000026735","MGI:1328312"
"4261",27049,"ENSMUSG00000003382","MGI:1350926"
"4262",58185,"ENSMUSG00000020641","MGI:1929628"
"4263",56495,"ENSMUSG00000052456","MGI:1928379"
"4264",404323,"ENSMUSG00000075203","MGI:3030874"
"4265",18256,"ENSMUSG00000015001","MGI:1313269"
"4266",52202,"ENSMUSG00000033931","MGI:1098653"
"4267",257941,"ENSMUSG00000075202","MGI:3030876"
"4268",385643,"ENSMUSG00000060459","MGI:3027157"
"4269",15234,"ENSMUSG00000028864","MGI:96079"
"4270",217304,"ENSMUSG00000063193","MGI:2685099"
"4271",19684,"ENSMUSG00000032050","MGI:97887"
"4272",14199,"ENSMUSG00000023092","MGI:1298387"
"4273",258570,"ENSMUSG00000075201","MGI:3030877"
"4274",12042,"ENSMUSG00000028191","MGI:1337994"
"4275",18797,"ENSMUSG00000024960","MGI:104778"
"4276",70909,"ENSMUSG00000026734","MGI:1918087"
"4277",140858,"ENSMUSG00000026917","MGI:2155884"
"4278",320207,"ENSMUSG00000020901","MGI:2443588"
"4279",12630,"ENSMUSG00000058952","MGI:105937"
"4280",69596,"ENSMUSG00000068264","MGI:1916846"
"4281",68799,"ENSMUSG00000048027","MGI:1916049"
"4282",68953,"ENSMUSG00000033916","MGI:1916203"
"4283",69256,"ENSMUSG00000024276","MGI:1916506"
"4284",19070,"ENSMUSG00000025979","MGI:104899"
"4285",226652,"ENSMUSG00000048865","MGI:2684948"
"4286",433791,"ENSMUSG00000070605","MGI:3700963"
"4287",66421,"ENSMUSG00000036873","MGI:1913671"
"4288",15487,"ENSMUSG00000033122","MGI:107177"
"4289",56635,"ENSMUSG00000022886","MGI:1861446"
"4290",449000,"ENSMUSG00000096696","MGI:3052731"
"4291",228859,"ENSMUSG00000048486","MGI:2444508"
"4292",58800,"ENSMUSG00000027365","MGI:1929996"
"4293",71720,"ENSMUSG00000029822","MGI:1918970"
"4294",22196,"ENSMUSG00000015120","MGI:107365"
"4295",66073,"ENSMUSG00000028567","MGI:1913323"
"4296",22759,"ENSMUSG00000095990","MGI:105921"
"4297",50505,"ENSMUSG00000022545","MGI:1354163"
"4298",22192,"ENSMUSG00000005575","MGI:108278"
"4299",52397,"ENSMUSG00000049606","MGI:1277212"
"4300",13884,"ENSMUSG00000057400","MGI:95420"
"4301",104303,"ENSMUSG00000060904","MGI:99436"
"4302",50785,"ENSMUSG00000045216","MGI:1354958"
"4303",67045,"ENSMUSG00000023846","MGI:1914295"
"4304",12577,"ENSMUSG00000037664","MGI:104564"
"4305",13088,"ENSMUSG00000030483","MGI:88598"
"4306",12913,"ENSMUSG00000028466","MGI:99946"
"4307",70484,"ENSMUSG00000033114","MGI:1917734"
"4308",14387,"ENSMUSG00000025579","MGI:95609"
"4309",666317,"ENSMUSG00000062551","MGI:3649927"
"4310",26970,"ENSMUSG00000028751","MGI:1349660"
"4322",66643,"ENSMUSG00000047786","MGI:1913893"
"4329",328250,"ENSMUSG00000071909","MGI:2685652"
"4330",66929,"ENSMUSG00000005470","MGI:1914179"
"4331",68544,"ENSMUSG00000041203","MGI:1922833"
"4332",320011,"ENSMUSG00000037470","MGI:2443162"
"4333",234594,"ENSMUSG00000036550","MGI:2442402"
"4334",319189,"ENSMUSG00000050936","MGI:2448413"
"4335",15366,"ENSMUSG00000020330","MGI:104667"
"4336",67983,"ENSMUSG00000030887","MGI:1915233"
"4337",77591,"ENSMUSG00000053289","MGI:1924841"
"4338",116748,"ENSMUSG00000050188","MGI:2151045"
"4339",380845,"ENSMUSG00000096641","MGI:2685750"
"4340",320472,"ENSMUSG00000046442","MGI:2444096"
"4341",14129,"ENSMUSG00000015947","MGI:95498"
"4342",22278,"ENSMUSG00000026641","MGI:99542"
"4343",214547,"ENSMUSG00000046280","MGI:1099462"
"4344",23912,"ENSMUSG00000029449","MGI:1345629"
"4345",18400,"ENSMUSG00000000154","MGI:1336884"
"4346",14696,"ENSMUSG00000027669","MGI:104581"
"4347",268739,"ENSMUSG00000004562","MGI:2685515"
"4348",104709,"ENSMUSG00000046207","MGI:2144613"
"4349",217695,"ENSMUSG00000042628","MGI:3026685"
"4350",212999,"ENSMUSG00000031691","MGI:2384849"
"4351",57276,"ENSMUSG00000001943","MGI:1928009"
"4352",226105,"ENSMUSG00000060613","MGI:2385878"
"4353",78308,"ENSMUSG00000005823","MGI:1925558"
"4354",16644,"ENSMUSG00000022875","MGI:1097705"
"4355",240028,"ENSMUSG00000023845","MGI:2387123"
"4356",66241,"ENSMUSG00000026411","MGI:1913491"
"4357",234290,"ENSMUSG00000049946","MGI:2447770"
"4358",20729,"ENSMUSG00000021395","MGI:109242"
"4359",22694,"ENSMUSG00000063281","MGI:99179"
"4360",109889,"ENSMUSG00000030380","MGI:107457"
"4361",66840,"ENSMUSG00000025173","MGI:1914090"
"4362",64011,"ENSMUSG00000053310","MGI:1927184"
"4363",11549,"ENSMUSG00000045875","MGI:104773"
"4364",18938,"ENSMUSG00000056612","MGI:107682"
"4365",319909,"ENSMUSG00000074766","MGI:2442963"
"4366",14155,"ENSMUSG00000032244","MGI:1335087"
"4367",59057,"ENSMUSG00000051469","MGI:1929704"
"4368",235626,"ENSMUSG00000044791","MGI:1918177"
"4369",328780,"ENSMUSG00000056399","MGI:2681414"
"4370",20686,"ENSMUSG00000001948","MGI:1333778"
"4371",12825,"ENSMUSG00000026043","MGI:88453"
"4372",239719,"ENSMUSG00000009569","MGI:3050795"
"4373",14227,"ENSMUSG00000056629","MGI:95542"
"4374",76524,"ENSMUSG00000032245","MGI:2159324"
"4375",107976,"ENSMUSG00000052139","MGI:1333875"
"4376",213498,"ENSMUSG00000041977","MGI:2441869"
"4377",66092,"ENSMUSG00000041028","MGI:1913342"
"4378",98952,"ENSMUSG00000039157","MGI:2138935"
"4379",114661,"ENSMUSG00000024171","MGI:2149951"
"4380",75528,"ENSMUSG00000031512","MGI:1922778"
"4381",66193,"ENSMUSG00000028669","MGI:1913443"
"4382",23999,"ENSMUSG00000023277","MGI:1346078"
"4383",320923,"ENSMUSG00000067878","MGI:2445051"
"4384",13089,"ENSMUSG00000040583","MGI:88599"
"4385",338523,"ENSMUSG00000042599","MGI:2443388"
"4386",230101,"ENSMUSG00000028467","MGI:2654325"
"4387",114662,"ENSMUSG00000034039","MGI:2149952"
"4388",67973,"ENSMUSG00000030521","MGI:1915223"
"4389",381476,"ENSMUSG00000047940","MGI:2685863"
"4390",252909,"ENSMUSG00000070817","MGI:2182262"
"4391",67039,"ENSMUSG00000010608","MGI:1914289"
"4392",72043,"ENSMUSG00000006800","MGI:1919293"
"4393",54132,"ENSMUSG00000055044","MGI:1860611"
"4394",13094,"ENSMUSG00000040660","MGI:88600"
"4395",233813,"ENSMUSG00000030889","MGI:3041229"
"4396",23923,"ENSMUSG00000057228","MGI:1345167"
"4397",171261,"ENSMUSG00000070815","MGI:2159698"
"4398",16456,"ENSMUSG00000038235","MGI:1321398"
"4399",259013,"ENSMUSG00000075200","MGI:3030878"
"4400",22169,"ENSMUSG00000020638","MGI:99830"
"4401",171260,"ENSMUSG00000095629","MGI:2159697"
"4402",19110,"ENSMUSG00000005891","MGI:1206587"
"4403",18352,"ENSMUSG00000075199","MGI:1333748"
"4404",106628,"ENSMUSG00000019487","MGI:2146901"
"4405",259019,"ENSMUSG00000075198","MGI:3030879"
"4406",258575,"ENSMUSG00000075197","MGI:3030880"
"4407",228607,"ENSMUSG00000037523","MGI:2444773"
"4408",17229,"ENSMUSG00000033825","MGI:96942"
"4409",320051,"ENSMUSG00000034584","MGI:2443248"
"4410",321008,"ENSMUSG00000070814","MGI:2447816"
"4411",22619,"ENSMUSG00000001942","MGI:104803"
"4412",227801,"ENSMUSG00000035392","MGI:2442794"
"4413",75763,"ENSMUSG00000041966","MGI:1923013"
"4414",225280,"ENSMUSG00000047989","MGI:2443014"
"4415",22340,"ENSMUSG00000024962","MGI:106199"
"4416",104158,"ENSMUSG00000056973","MGI:2148202"
"4417",74178,"ENSMUSG00000042608","MGI:1921428"
"4418",30931,"ENSMUSG00000026849","MGI:1353568"
"4419",20666,"ENSMUSG00000063632","MGI:98359"
"4420",26446,"ENSMUSG00000069744","MGI:1347014"
"4421",20273,"ENSMUSG00000023033","MGI:103169"
"4422",74013,"ENSMUSG00000025978","MGI:1921263"
"4423",68304,"ENSMUSG00000034487","MGI:1923765"
"4424",20375,"ENSMUSG00000002111","MGI:98282"
"4425",26945,"ENSMUSG00000033200","MGI:1349391"
"4426",20536,"ENSMUSG00000006576","MGI:109350"
"4427",382207,"ENSMUSG00000037315","MGI:2148019"
"4428",12292,"ENSMUSG00000026407","MGI:88294"
"4429",20411,"ENSMUSG00000025006","MGI:700014"
"4430",67200,"ENSMUSG00000030177","MGI:1914450"
"4431",16194,"ENSMUSG00000027947","MGI:105304"
"4432",93735,"ENSMUSG00000029671","MGI:2136018"
"4433",94041,"ENSMUSG00000020636","MGI:2136971"
"4434",75311,"ENSMUSG00000005131","MGI:1922561"
"4435",66576,"ENSMUSG00000063882","MGI:1913826"
"4436",13682,"ENSMUSG00000022884","MGI:106906"
"4437",215723,"ENSMUSG00000048329","MGI:2384904"
"4438",51796,"ENSMUSG00000028809","MGI:1858303"
"4439",56009,"ENSMUSG00000060244","MGI:1913144"
"4440",15116,"ENSMUSG00000003665","MGI:106590"
"4441",13086,"ENSMUSG00000074254","MGI:88596"
"4442",276920,"ENSMUSG00000045915","MGI:3045254"
"4443",20788,"ENSMUSG00000022463","MGI:107585"
"4444",16429,"ENSMUSG00000038209","MGI:1333831"
"4445",74108,"ENSMUSG00000022685","MGI:1921358"
"4446",73724,"ENSMUSG00000033429","MGI:1920974"
"4447",212679,"ENSMUSG00000046994","MGI:2444136"
"4448",14293,"ENSMUSG00000045551","MGI:107443"
"4449",13836,"ENSMUSG00000006445","MGI:95278"
"4450",56454,"ENSMUSG00000025007","MGI:1888908"
"4451",18183,"ENSMUSG00000041014","MGI:1097165"
"4452",14289,"ENSMUSG00000052270","MGI:1278319"
"4453",13481,"ENSMUSG00000026810","MGI:1330238"
"4454",236798,"ENSMUSG00000053852","MGI:2685213"
"4455",26447,"ENSMUSG00000038425","MGI:1347081"
"4456",75388,"ENSMUSG00000025977","MGI:1922638"
"4457",330369,"ENSMUSG00000047013","MGI:1261912"
"4458",28078,"ENSMUSG00000017064","MGI:106332"
"4459",11784,"ENSMUSG00000030519","MGI:1261791"
"4460",12539,"ENSMUSG00000019471","MGI:109531"
"4461",19733,"ENSMUSG00000023070","MGI:108024"
"4462",71955,"ENSMUSG00000031729","MGI:1919205"
"4463",93742,"ENSMUSG00000025812","MGI:2135608"
"4464",75812,"ENSMUSG00000039033","MGI:1923062"
"4465",16881,"ENSMUSG00000056394","MGI:101789"
"4466",71693,"ENSMUSG00000036655","MGI:1918943"
"4467",11920,"ENSMUSG00000034218","MGI:107202"
"4468",54667,"ENSMUSG00000060671","MGI:1859660"
"4469",66350,"ENSMUSG00000027999","MGI:1913600"
"4470",14423,"ENSMUSG00000000420","MGI:894693"
"4471",387565,"ENSMUSG00000058728","MGI:3032626"
"4472",20677,"ENSMUSG00000076431","MGI:98366"
"4473",12934,"ENSMUSG00000022048","MGI:1349763"
"4474",16370,"ENSMUSG00000054667","MGI:1338009"
"4475",71966,"ENSMUSG00000017837","MGI:1919216"
"4476",228796,"ENSMUSG00000068009","MGI:2684965"
"4477",230654,"ENSMUSG00000028703","MGI:2441984"
"4478",58226,"ENSMUSG00000024112","MGI:1928842"
"4479",12209,"ENSMUSG00000031130","MGI:1100501"
"4480",27999,"ENSMUSG00000029672","MGI:107892"
"4481",68337,"ENSMUSG00000006356","MGI:1915587"
"4482",20115,"ENSMUSG00000061477","MGI:1333818"
"4483",100087,"ENSMUSG00000073775","MGI:1923547"
"4484",245650,"ENSMUSG00000042282","MGI:105119"
"4485",18106,"ENSMUSG00000004709","MGI:109294"
"4486",208198,"ENSMUSG00000003344","MGI:1933831"
"4487",71306,"ENSMUSG00000031647","MGI:1918556"
"4488",114714,"ENSMUSG00000007646","MGI:2150020"
"4489",22113,"ENSMUSG00000010760","MGI:1202307"
"4490",68916,"ENSMUSG00000006191","MGI:1921765"
"4491",19819,"ENSMUSG00000020630","MGI:1335073"
"4492",69908,"ENSMUSG00000003411","MGI:1917158"
"4493",72049,"ENSMUSG00000068105","MGI:1919299"
"4494",320662,"ENSMUSG00000043541","MGI:2444480"
"4495",72459,"ENSMUSG00000067873","MGI:1919709"
"4496",20111,"ENSMUSG00000003644","MGI:104558"
"4497",57431,"ENSMUSG00000024963","MGI:1927346"
"4498",52653,"ENSMUSG00000020328","MGI:1277103"
"4499",22324,"ENSMUSG00000034116","MGI:98923"
"4500",22026,"ENSMUSG00000005893","MGI:1352466"
"4501",17955,"ENSMUSG00000059119","MGI:1316687"
"4502",77579,"ENSMUSG00000020900","MGI:1930780"
"4503",56348,"ENSMUSG00000027195","MGI:1926967"
"4504",104923,"ENSMUSG00000020629","MGI:2144929"
"4505",230379,"ENSMUSG00000038007","MGI:1920932"
"4506",75124,"ENSMUSG00000021396","MGI:1922374"
"4507",12925,"ENSMUSG00000006360","MGI:88501"
"4508",75871,"ENSMUSG00000031728","MGI:1923121"
"4509",13838,"ENSMUSG00000026235","MGI:98277"
"4510",75600,"ENSMUSG00000032246","MGI:1922850"
"4511",15445,"ENSMUSG00000029445","MGI:96213"
"4512",18577,"ENSMUSG00000032177","MGI:99558"
"4513",18747,"ENSMUSG00000005469","MGI:97592"
"4514",68323,"ENSMUSG00000037349","MGI:1915573"
"4515",66570,"ENSMUSG00000068101","MGI:1913820"
"4516",12450,"ENSMUSG00000020326","MGI:102890"
"4517",67296,"ENSMUSG00000048379","MGI:1914546"
"4518",217449,"ENSMUSG00000020628","MGI:2445089"
"4519",52335,"ENSMUSG00000069895","MGI:3694797"
"4520",218613,"ENSMUSG00000032727","MGI:2442317"
"4521",110862,"ENSMUSG00000056258","MGI:1336181"
"4522",26565,"ENSMUSG00000022683","MGI:1347522"
"4523",67884,"ENSMUSG00000020284","MGI:1915134"
"4524",56469,"ENSMUSG00000032405","MGI:1913125"
"4525",17085,"ENSMUSG00000004707","MGI:96885"
"4526",214854,"ENSMUSG00000047180","MGI:2429944"
"4527",18363,"ENSMUSG00000043698","MGI:1333887"
"4528",54562,"ENSMUSG00000022375","MGI:1859553"
"4529",13631,"ENSMUSG00000035064","MGI:1195261"
"4530",258708,"ENSMUSG00000043383","MGI:3031176"
"4531",104130,"ENSMUSG00000031059","MGI:1349919"
"4532",83560,"ENSMUSG00000010342","MGI:1933227"
"4533",218975,"ENSMUSG00000021840","MGI:2444022"
"4534",68045,"ENSMUSG00000021807","MGI:1915295"
"4535",103098,"ENSMUSG00000019894","MGI:2143484"
"4536",81840,"ENSMUSG00000029093","MGI:1932289"
"4537",20901,"ENSMUSG00000030224","MGI:1329037"
"4538",330490,"ENSMUSG00000040614","MGI:3028627"
"4539",11765,"ENSMUSG00000031731","MGI:101919"
"4540",104732,"ENSMUSG00000037466","MGI:2144738"
"4541",237082,"ENSMUSG00000042271","MGI:2147914"
"4542",106298,"ENSMUSG00000022682","MGI:1925255"
"4543",258852,"ENSMUSG00000046790","MGI:3031175"
"4544",12182,"ENSMUSG00000029082","MGI:105370"
"4545",258301,"ENSMUSG00000070821","MGI:3031174"
"4546",20533,"ENSMUSG00000006574","MGI:109393"
"4547",258851,"ENSMUSG00000070820","MGI:3031173"
"4548",18598,"ENSMUSG00000047674","MGI:97533"
"4549",16854,"ENSMUSG00000050335","MGI:96778"
"4550",72821,"ENSMUSG00000070304","MGI:106921"
"4551",66825,"ENSMUSG00000070661","MGI:1914075"
"4552",69195,"ENSMUSG00000049036","MGI:1916445"
"4553",208258,"ENSMUSG00000047034","MGI:2443398"
"4554",277360,"ENSMUSG00000039621","MGI:3040696"
"4555",214855,"ENSMUSG00000037447","MGI:2443039"
"4556",259014,"ENSMUSG00000075196","MGI:3030881"
"4557",20255,"ENSMUSG00000032181","MGI:103032"
"4558",12368,"ENSMUSG00000027997","MGI:1312921"
"4559",399548,"ENSMUSG00000046480","MGI:2687406"
"4560",213068,"ENSMUSG00000036944","MGI:2146049"
"4561",18505,"ENSMUSG00000004872","MGI:97487"
"4562",320181,"ENSMUSG00000045326","MGI:2443535"
"4563",70638,"ENSMUSG00000030518","MGI:1917888"
"4564",22222,"ENSMUSG00000027272","MGI:1277977"
"4565",243880,"ENSMUSG00000040601","MGI:2443697"
"4566",18203,"ENSMUSG00000022681","MGI:108471"
"4567",71066,"ENSMUSG00000045336","MGI:1918316"
"4568",259016,"ENSMUSG00000075195","MGI:3030882"
"4569",208618,"ENSMUSG00000036617","MGI:95454"
"4570",22253,"ENSMUSG00000059921","MGI:1095412"
"4571",227733,"ENSMUSG00000046854","MGI:2448520"
"4572",170828,"ENSMUSG00000031131","MGI:2655768"
"4573",259018,"ENSMUSG00000075194","MGI:3030883"
"4574",404324,"ENSMUSG00000075193","MGI:3030885"
"4575",24050,"ENSMUSG00000022456","MGI:1345148"
"4576",73453,"ENSMUSG00000046408","MGI:1920703"
"4577",77056,"ENSMUSG00000041143","MGI:1924306"
"4578",11482,"ENSMUSG00000000530","MGI:1338946"
"4579",71844,"ENSMUSG00000063895","MGI:1919094"
"4580",12972,"ENSMUSG00000028199","MGI:88527"
"4581",239510,"ENSMUSG00000072501","MGI:2444412"
"4582",212712,"ENSMUSG00000038331","MGI:2679336"
"4583",243963,"ENSMUSG00000048012","MGI:2442697"
"4584",230514,"ENSMUSG00000035212","MGI:2687005"
